rwpath,recordID,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T115,T116,T117,T118,T119,T120,T121,T122,T123,T124,T125,T126,T127,T128,T129,T130,T131,T132,T133,T134,T135,T136,T137,T138,T139,T140,T141,T142,T143,T144,T145,T146,T147,T148,T149,T150,T151,T152,T153,T154,T155,T156,T157,T158,T159,T160,T161,T162,T163,T164,T165,T166,T167,T168,T169,T170,T171,T172,T173,T174,T175,T176,T177,T178,T179,T180,T181,T182,T183,T184,T185,T186,T187,T188,T189,T190,T191,T192,T193,T194,T195,T196,T197,T198,T199,T200,T201,T202,T203,T204,T205,T206,T207,T208,T209,T210,T211,T212,T213,T214,T215,T216,T217,T218,T219,T220,T221,T222,T223,T224,T225,T226,T227,T228,T229,T230,T231,T232,T233,T234,T235,T236,T237,T238,T239,T240,T241,T242,T243,T244,T245,T246,T247,T248,T249,T250,T251,T252,T253,T254,T255,T256,T257,T258,T259,T260,T261,T262,T263,T264,T265,T266,T267,T268,T269,T270,T271,T272,T273,T274,T275,T276,T277,T278,T279,T280,T281,T282,T283,T284,T285,T286,T287,T288,T289,T290,T291,T292,T293,T294,T295,T296,T297,T298,T299,T300,T301,T302,T303,T304,T305,T306,T307,T308,T309,T310,T311,T312,T313,T314,T315,T316,T317,T318,T319,T320,T321,T322,T323,T324,T325,T326,T327,T328,T329,T330,T331,T332,T333,T334,T335,T336,T337,T338,T339,T340,T341,T342,T343,T344,T345,T346,T347,T348,T349,T350,T351,T352,T353,T354,T355,T356,T357,T358,T359
296,6038,15412.971161,13764.495262,24197.265446,33140.143836,36800.914513,40590.352014,32670.44159,7730.033922,0,17844.206149,33165.541113,35033.640682,18368.566656,23023.556155,6577.222466,52498.913997,54256.544422,17108.349427,13373.036843,31813.173806,17866.701543,16437.090725,33145.009743,34272.024244,18115.696198,6991.364942,2694.308955,14934.12793,7164.484639,0,0,0,0,0,1846.824592,0,0,0,0,0,0,0,0,0,10739.389119,41188.26381,74230.159789,45893.244879,39941.434689,33550.384864,28382.233235,14974.537472,19073.928949,29143.720258,14583.341076,16549.76568,10276.867095,0,11139.543501,24389.403193,23823.567193,25428.458286,24263.276878,27352.029589,27408.077948,34469.994091,46123.486383,58874.413284,57070.723756,43315.238249,37634.615073,48500.844837,43368.061884,44506.655867,32256.115859,32476.496962,26029.567969,3827.864093,11378.58307,14704.777806,22993.549314,39333.913684,20715.0905,62629.10585,50442.511366,39535.036283,57292.289029,68163.275662,69667.060376,44737.94036,31326.188312,34757.295735,16337.196037,13109.512191,11553.015175,6551.482049,21318.348581,11853.92657,7070.60222,4396.299908,4085.041502,0,15255.261002,6555.249217,17450.168738,51146.959332,57705.462727,49686.147024,58949.617965,47917.602765,56803.541955,68233.926975,67279.671586,64294.183608,59278.461143,48953.587689,40600.987124,38404.949241,39653.852822,40169.395097,30595.78879,36625.899758,18182.994955,58161.913595,76998.716412,76302.719346,67963.069916,67508.18817,81607.462685,92032.264155,106367.772241,97760.85815,96025.357389,82346.795415,71138.21111,77156.669097,77014.992492,68925.937524,68114.421586,59429.861896,55494.403346,43498.969454,32026.878379,19488.236783,0,281.5949,0,0,0,0,0,0,0,0,5493.737488,3596.764041,7563.270887,9352.516828,17252.391365,20762.638674,17497.814481,22573.795817,37785.526169,47056.460929,46578.621077,27144.50786,37834.620235,49398.493417,54349.737703,69075.754496,67214.178204,79206.526273,69324.189914,67232.812818,70885.080988,66852.901656,79067.995697,81095.607311,79717.327057,78104.203112,82320.523943,54462.358579,65940.510462,91602.13413,83633.101278,76445.07114,93844.139982,102127.250151,96739.683479,109330.101189,121470.715529,117479.999382,126402.627466,123731.92478,121778.74186,116609.967918,114438.438346,123620.73936,103132.350914,120946.330351,112471.119132,122453.208509,134361.706171,146696.274755,162076.968835,165158.473899,177530.666772,156099.077263,150260.032568,158123.437781,163278.596307,157588.20456,158434.542298,150333.062212,159109.441127,156665.530746,147819.666307,150801.785363,146463.766146,152597.950269,152873.946185,153396.476647,145526.436093,155687.38725,153621.982816,148498.354811,158650.338026,165177.617732,153119.378787,137822.17066,132650.866866,126578.693481,129866.123802,136513.138791,109983.158142,118846.954447,111635.545922,100434.718874,102921.737476,104317.546023,109830.293459,102104.280991,95276.499311,94663.698069,97033.658602,96485.499563,87472.044255,94307.604736,89285.041975,90211.495733,228017.790197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,6039,568.266592,0,8964.232345,31438.428685,47397.95335,55895.937457,46352.617226,6404.035714,0,20041.16286,27855.951273,24144.863272,0,8983.911229,0,72753.603844,76406.370896,26756.636438,18805.170204,51641.053717,27525.531713,24671.169708,32551.311049,32235.636882,12979.988872,140.424064,0,3773.066046,7426.357719,0,0,0,0,0,10879.057212,0,0,0,0,0,-4960.903947,0,1547.337005,28364.451745,50690.357653,97796.09751,131349.356928,84472.530068,79729.399458,67355.795684,47698.324236,13203.261098,23526.593946,51815.174258,28158.980025,35587.256365,31727.519762,3208.646849,1818.077412,11073.633086,4550.859234,6400.382033,12312.839188,19384.64434,39940.347924,60504.119293,81322.174191,109413.245576,99439.57914,79858.822487,50993.698952,63151.83995,55560.599332,64198.651012,44244.963877,44922.74797,42092.238354,6598.108544,21618.548691,26340.166,50549.37805,68076.657145,5742.076424,74557.1225,67176.019211,47065.971009,78088.101314,79112.03573,85618.500388,51157.074487,33166.056956,38049.19943,8425.14112,5196.564891,0,0,0,0,0,0,-5232.594546,0,34432.066843,18688.40227,33503.418593,107179.983237,99432.588082,77545.503043,85191.219006,63192.323634,80046.152671,107416.811265,115575.65523,112711.242278,104074.264835,92125.483445,80667.571645,84482.38722,71575.454309,55725.217074,38011.059792,45913.779058,14909.270052,77877.416574,120454.611385,122140.484094,103521.46043,99874.229334,118348.069474,128002.738605,133794.373863,104786.065154,103257.104221,76306.178024,55818.678652,73670.575716,86060.701715,79905.976461,80156.042378,60722.334342,57320.682703,41366.492558,15304.34943,0,0,0,0,0,-6004.840748,14597.454578,27091.775297,30923.939974,31216.524626,2443.080148,16837.073607,1333.571313,1462.969755,5219.282734,27304.245415,37834.168164,52761.603504,73519.294943,99965.661504,118926.608762,112854.021653,72699.357323,75619.850181,84943.092061,98757.088442,121623.688477,126654.292964,152253.24155,325937.802906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,6040,19926.936015,20243.400434,24804.417567,35176.178324,36678.270951,41222.564812,27593.702648,0,0,9070.125523,22435.932154,25763.213864,11119.353238,17939.570479,11602.797856,62250.791639,67481.485524,22119.914779,14599.750138,35702.131959,16860.655212,14182.593326,29256.247143,27541.861052,6489.009246,0,0,0,0,0,0,0,0,0,-3909.964609,0,0,0,0,0,0,0,0,0,14324.47637,55749.208682,91390.158685,55938.091063,43535.659267,32901.996263,26082.099871,2568.016291,1748.038199,7422.155583,0,0,0,0,-4080.436837,11328.586437,8133.203548,9891.046935,11048.4165,10195.385763,16241.408302,22592.062049,36323.137334,53680.242837,49105.921965,34064.003946,18271.512977,30510.312257,26004.67777,28372.837792,9629.962619,4239.523829,0,0,0,0,0,15367.452828,-4227.952816,56367.777391,38645.068945,22893.829905,50633.692871,64751.43531,59698.757681,31606.196188,13077.566094,21436.228459,464.051612,0,-4235.613072,0,15049.722123,6270.281609,0,0,0,0,15505.530914,5071.038836,17587.029761,77469.34442,81981.002001,66744.37041,71962.611888,57206.248728,67375.46472,81991.981127,77134.88339,69550.870056,67082.424917,52075.869284,45965.930758,52862.305501,50823.820137,48356.224765,34435.359929,37265.354896,14882.940088,69349.860708,103346.383753,101796.724059,93329.575445,97424.300067,111414.050938,125763.212559,137508.970563,125630.790205,120142.859278,108363.987703,95095.00622,103088.756555,107825.921983,98080.103429,100987.717011,87467.824671,78765.808246,63040.958222,50436.751861,26707.753892,0,0,0,0,0,0,0,0,0,0,-4394.800598,0,0,0,0,1263.621428,4448.444729,17317.703838,35610.566456,48893.451481,42988.884504,11122.078382,66535.286103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,6041,81075.039013,80259.311189,92514.074262,103140.470835,106177.491096,109520.189927,101865.720512,75166.953478,62964.76937,84567.730936,90949.644148,98507.735655,84558.346652,88715.302138,70908.229006,120654.353206,121579.350522,82968.749069,78730.900362,99423.530808,84658.112181,84838.522154,92376.828384,99794.491423,87615.272404,78038.253622,73028.401984,85878.08878,77387.653523,57332.846269,44991.647069,26698.999208,23591.228999,48124.390411,62893.522085,56349.804158,46794.876805,41767.387803,44161.040302,56554.292982,47754.347173,41810.824599,43164.881986,64600.148068,81697.153629,114654.936959,139323.655925,113346.419527,112353.296128,105735.963151,99364.039428,83180.391337,87128.469806,100320.272037,85010.99692,87635.32008,82442.269043,62985.225284,72363.848846,90667.60838,93461.019434,97321.058931,97702.870216,101742.04072,103424.585385,112448.538421,125213.825073,140014.156153,138605.49612,124002.116994,107002.949556,122508.798066,120758.595162,122650.871565,109658.262583,112331.429886,106119.373947,82024.628036,91515.272357,96278.005777,104894.210942,121041.755345,91654.759019,141528.965334,134428.669701,123445.243063,141109.119142,151047.787453,152885.477983,126606.251529,113680.760578,117691.15325,99526.252544,95669.24939,84423.35211,83698.004741,102817.816366,93475.845931,87264.751446,84124.258826,83178.561119,77240.747574,96790.033016,88028.575023,100689.035569,135857.080881,131040.898323,127585.739994,140928.646604,129305.559182,138765.486141,151941.704376,151699.950442,149201.831983,142813.323459,132960.815048,124764.563032,122703.859509,115240.532445,119924.681289,115378.664801,122481.160671,102917.619948,144674.800091,163024.454108,161789.99665,151478.549085,150537.353713,166674.896067,175297.724723,180026.448403,173459.303119,176035.856623,160826.639886,149914.955398,157073.441654,156573.387005,148772.260057,147885.646463,139109.597988,136596.713489,125765.408983,103042.670294,92708.158584,71703.654829,77380.664919,73460.608081,62487.272463,55329.012528,63384.315575,69261.256598,69385.344974,70637.21071,59119.920401,75889.982093,78133.012496,85660.664815,89700.892718,98218.591396,101124.58557,97394.319965,104219.396854,121195.260093,132972.899788,132834.275343,112279.937488,113872.526281,330914.310612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,6042,5864.910941,4212.414769,10039.501067,18255.953752,21997.017219,24360.584589,20724.769471,4273.443765,3676.959466,20435.366925,23696.624542,20895.726754,8917.046926,13142.829416,2868.280316,35511.770882,33520.327552,9913.04447,7719.423265,21017.913053,18129.245297,19058.674964,22649.280495,21575.764593,12782.654887,6981.270336,3127.734987,10565.60125,7389.163352,0,0,0,-3131.321032,13237.419355,22618.793785,12408.165663,2035.516441,0,93.736139,6943.322322,2215.890224,830.537479,2532.560926,13523.160538,29645.833156,50415.107318,65203.089311,45015.752847,42990.823237,38688.947915,32452.583871,22473.9838,24519.762436,33858.877972,23035.756679,25372.831196,27978.245183,19268.767177,23151.273696,27693.772138,26507.267147,25968.881294,26048.629857,29340.535148,30014.093703,35765.937948,44093.101478,53810.278432,56782.291004,50825.632994,41017.634959,46098.888225,42573.021415,44714.490468,37378.139004,37160.071225,31859.916098,16638.80503,21238.687246,23194.013837,37220.48834,48587.61694,26534.292564,51180.350048,45898.857099,38102.23122,50059.509908,53312.867229,53813.314397,36949.962223,28675.957283,29688.026428,22955.310218,24439.10525,15561.957965,8967.936715,17710.635563,10631.104442,7544.559425,3644.977478,594.716692,0,11977.52473,5191.706172,17993.522664,45419.466087,43610.58069,35153.459853,40464.76772,32050.334368,38910.410864,48581.940047,48251.660309,45950.865188,42289.752217,36693.834746,36931.79229,38352.287877,32065.534958,26906.981605,19151.8056,23145.481341,10550.598969,35445.507032,47140.39146,46707.98048,39716.254868,37410.368417,51803.917102,59875.914408,64047.373238,53049.514414,52671.154603,40780.29555,31683.443732,38093.124801,37557.236399,32499.833947,31375.2345,23966.944935,29325.998903,24677.229357,12358.084287,0,0,0,0,0,0,0,0,0,-3227.119308,0,542.828016,0,0,0,7823.663537,11910.85542,10730.014113,14011.595758,24400.535819,30254.387944,35894.288371,24915.722924,26398.897885,30625.170607,34643.211335,44740.57573,44779.995944,52920.889869,46363.768913,42481.452612,45235.76781,44362.075445,148773.625175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,6043,6526.764127,5547.935588,8282.409686,11279.771816,13061.414705,14411.912708,12193.987472,4528.900472,1206.869452,8049.718089,9470.18309,11674.712002,7751.818232,9710.581822,4645.727654,19203.359887,19157.83967,7574.387215,6620.865405,12298.026675,7894.630276,6686.798369,8486.70051,10918.307358,7634.341603,4012.397313,2550.85214,6253.266466,4455.113509,0,0,0,0,0,0,-1659.176122,0,0,0,0,0,0,0,688.069522,5222.968131,13983.84777,21520.691959,14885.197194,14702.357665,12688.037127,10545.00675,6760.152286,8069.09455,11266.855042,6271.273231,7010.306136,4560.540981,0,1322.54153,7687.44775,9070.555819,8475.237498,7830.066909,8983.368896,8627.067922,10740.609418,14478.07213,18497.837718,17207.447915,12925.243355,8308.294958,14383.771657,14223.706318,14797.082342,11235.797832,10607.402875,8092.301408,1125.341276,2922.396184,3596.835226,6778.670322,11594.795711,1174.092613,16491.884658,14417.350108,10651.800769,16559.238354,19141.931676,19478.784287,11411.992294,7022.618603,7555.931325,926.308214,225.969675,0,-1675.734635,4400.471199,965.17662,0,0,0,0,1758.708485,0,1305.460879,12672.068316,12276.938318,11633.442689,15981.201729,12187.67623,15240.588771,19100.354826,18701.434215,17511.937122,16094.529956,12902.924018,9803.314867,8945.41713,5533.29132,7342.918956,4995.085575,6712.648675,807.994124,13035.409369,19151.179396,19091.555411,16492.08586,15930.905653,19720.99487,23418.467878,25841.666184,24806.542057,25527.352804,20720.334205,16470.448603,18685.097964,18634.270389,15901.223395,15501.924783,12241.729748,10766.804148,6441.635635,43.235922,-1605.526711,0,0,0,0,0,0,0,0,0,0,0,7180.905974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,6044,33425.75257,32137.716635,38871.94378,47217.959645,50491.281028,52769.554406,48646.526973,31150.900455,23028.843151,37722.220782,48229.699665,48762.144651,36329.039901,40230.303262,29289.239139,63450.624712,61857.892813,36934.189848,34386.43574,48418.918254,38374.943861,37029.528764,47993.362485,49902.612957,40452.356505,34524.987192,30508.058758,38447.718083,34466.179618,20735.465796,13972.205321,3795.900677,1443.755177,16122.67906,33341.045723,25643.841829,15109.06364,10594.158777,12829.574516,20349.555253,15155.987003,12667.177158,14433.054079,26863.477186,37158.731382,57336.353452,79372.529895,60514.292282,58299.97033,53820.163581,47550.397727,36572.100937,38669.744345,48600.944646,37499.399291,39869.700326,36040.195901,23536.265264,35015.465403,42922.1064,41643.599913,42148.153269,42544.947489,45909.148866,47026.627494,53280.316471,62031.116033,72365.145201,69603.516052,60234.662189,55937.501571,63734.919297,60055.130113,62177.87334,54186.962623,54809.781233,49658.278033,33509.037929,38919.941529,41386.618665,48765.6174,58142.506386,42210.762229,71454.285968,65887.377719,57939.764272,70140.755793,73926.935433,74574.73376,56971.90356,48440.552196,49930.00298,36360.419099,34478.597488,114934.599291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,6045,37310.343359,35380.319675,47348.067205,60157.358984,65216.500698,77145.60893,77041.476559,53422.525774,42231.381318,61594.062246,67512.326968,63951.857404,44931.598792,49849.419631,30950.142128,81087.262765,77171.500377,52633.420609,53874.492839,74128.291176,60941.684607,60184.260801,66390.581237,66471.940595,54434.844549,48908.589768,43322.760087,54814.370366,49525.229328,39639.41867,35373.817377,19619.842138,15046.560136,35470.918742,49813.798148,33076.635664,17335.24228,9965.683172,14263.911764,24940.388778,17889.208608,23091.343071,30401.112021,48347.268979,62458.185172,88975.956807,110283.972323,80668.840181,79994.014985,74524.635507,65132.254066,50383.371166,54508.959416,80814.387654,68633.702148,72235.858622,66799.098079,51241.471221,59070.595701,65302.907785,63731.286342,65563.282581,66488.366733,72934.403124,73976.127602,93050.559719,109057.690698,123447.557209,120372.104071,107323.063282,93818.566123,100593.917646,94991.968594,98264.560934,88189.074116,91790.736575,85145.358641,72107.482488,83786.952935,88732.980072,97062.194269,108658.709215,80839.076764,115277.56046,109855.447881,99704.983459,114564.441149,118379.386042,121166.509398,104670.157158,98090.786192,99176.98943,81054.742062,78111.05499,66260.527671,56657.886127,67150.746522,56936.486696,52271.804912,45535.315498,40675.39637,46559.722554,70859.770952,61790.637404,71781.016652,102029.410865,97769.18513,87517.20186,96829.823795,85159.253086,95164.26607,109641.878527,110760.86884,117376.342928,113837.071413,107235.968919,98072.076569,93995.380379,86629.208436,80065.836787,71434.641259,79111.030788,60695.739085,95651.583528,108500.962359,115841.498713,108043.30538,103652.154763,117334.533284,122824.173412,127986.804816,111901.958048,113098.223719,94595.423155,82595.229878,91901.305125,89638.996533,246173.508808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,6046,30020.18371,29724.710452,30009.438873,29000.93864,28733.702957,28329.897934,27543.295,30739.73599,31826.290716,31675.705475,31042.829256,30705.550792,30131.125886,29825.921849,29940.742298,29564.307004,29362.042067,29050.53308,28700.354819,31195.390669,32349.279552,31406.200932,31352.116665,30433.905744,30227.151196,29249.267262,28923.146861,28727.639485,28104.123161,27941.745585,27849.489407,31533.143675,32901.799248,32583.069325,32443.261556,32307.53599,32020.074329,31450.277751,30974.938102,30110.796988,29765.1819,29595.083678,28743.713171,32039.818854,33167.33531,33194.19538,32614.993147,32302.023814,31788.236717,32099.825419,31359.041481,31482.716582,31031.889183,31133.068851,30431.155241,33767.29442,35380.046074,35495.22325,35893.977907,36038.617687,35836.706594,35236.482601,35006.111337,35041.469469,34803.434202,34422.326339,34279.326098,37276.451629,38452.128303,38177.465374,38272.006066,37650.918045,37608.927763,37160.080015,36714.805513,36713.670135,36711.682322,36655.479478,35951.703895,38849.695618,39903.339733,39554.249797,38900.658542,39030.978966,38486.675269,37946.008795,37787.306867,37008.577963,36610.900504,36444.46445,35612.605945,38460.003865,38994.521051,38611.912376,38356.728459,37977.903262,37772.018486,37725.483659,37655.209731,37339.91559,37108.625071,37194.74876,37101.814192,40090.363367,41193.727095,40975.485991,40770.920814,40092.448269,39513.479513,38916.910207,38473.038496,37408.939542,37227.321755,36956.274494,36305.49392,97282.224634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,6047,33411.445193,33049.401158,38493.810204,42124.466204,43311.996342,44579.264169,42216.560291,32967.487276,28861.867971,36287.235469,38915.888308,41291.76057,35852.842543,36995.862743,28977.135802,46828.062473,47380.299822,33662.018706,32509.209955,40013.691378,35140.755783,35744.675202,38745.866438,41273.135592,36704.370827,33874.037118,32543.145822,37467.288805,34247.910805,26643.700193,21859.131692,14167.653856,12496.552609,21902.525089,27090.89648,23809.417226,20369.322486,19284.025709,20078.95402,24609.330742,21434.188538,19064.054988,19261.962833,27336.540786,33641.734275,45129.231703,54138.502936,44404.984641,44291.02971,42229.087057,40717.386632,35965.040339,38254.398416,43210.18023,37777.206887,38512.804429,36210.711675,29609.240485,34538.823045,40799.067893,42138.923485,44085.25828,43803.36509,45534.406302,45333.803458,48664.689572,53119.985733,57942.296862,58294.107212,52905.413377,47539.437917,52542.995252,51589.018804,51901.272243,47673.765231,49439.366472,47686.54969,39679.177592,43089.454885,45428.534639,47082.338813,53176.228212,45304.122404,61154.111864,58244.065658,54954.062904,60378.868517,64991.517928,66768.308282,57261.427421,53014.883465,54370.06141,48347.494044,46731.133434,42910.475793,42363.788322,48097.697383,44664.317858,42983.832695,41812.550828,41952.189077,39860.952956,45524.002458,42756.339481,47796.962981,57042.161044,55301.907489,125653.351878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
